1535206920,530.159973,530.159973,530.159973,530.159973,0.067603
1535206980,530.159973,530.169983,530.159973,530.169983,0.482069
1535207040,530.159973,530.169983,530.159973,530.169983,1.728613
1535207100,530.159973,530.169983,530.169983,530.159973,3.564286
1535207160,530.169983,530.359985,530.169983,530.309998,20.060095
1535207220,530.159973,530.169983,530.169983,530.169983,0.242013
1535207280,530.159973,530.169983,530.169983,530.159973,0.286760
1535207340,530.159973,530.159973,530.159973,530.159973,0.058777
1535207400,530.159973,530.169983,530.169983,530.159973,0.351305
1535207460,530.159973,530.169983,530.169983,530.159973,0.548342
1535207520,530.159973,531.010010,530.169983,530.510010,3.212841
1535207580,530.520020,531.900024,530.520020,531.900024,44.979652
1535207640,531.880005,531.880005,531.880005,531.880005,0.578274
1535207700,531.880005,532.049988,531.880005,532.000000,1.023426
1535207760,531.869995,531.929993,531.929993,531.869995,1.311100
1535207820,531.869995,532.150024,531.880005,532.130005,1.912503
1535207880,532.130005,532.690002,532.130005,532.640015,22.207190
1535208060,532.650024,532.650024,532.650024,532.650024,11.332641
1535208120,532.650024,533.359985,532.650024,533.359985,6.997578
1535208180,533.359985,533.359985,533.359985,533.359985,0.196892
1535208240,533.359985,533.359985,533.359985,533.359985,2.572753
1535208300,533.359985,533.359985,533.359985,533.359985,0.056956
1535208420,533.359985,533.359985,533.359985,533.359985,0.096115
1535208480,533.359985,533.359985,533.359985,533.359985,1.654003
1535208540,533.349976,534.080017,533.349976,534.080017,13.698041
1535208660,533.359985,533.359985,533.359985,533.359985,1.108259
1535208720,533.359985,533.359985,533.359985,533.359985,1.931508
1535208780,533.349976,533.349976,533.349976,533.349976,0.018693
1535208840,533.359985,533.359985,533.359985,533.359985,0.179394
1535208900,533.359985,533.359985,533.359985,533.359985,0.016809
1535208960,533.349976,533.359985,533.359985,533.349976,0.154763
1535209080,533.359985,533.359985,533.359985,533.359985,0.106700
1535209140,533.349976,533.349976,533.349976,533.349976,1.938681
1535209200,533.349976,533.359985,533.359985,533.349976,0.147733
1535209260,533.349976,533.359985,533.349976,533.349976,4.233029
1535209320,533.359985,533.359985,533.359985,533.359985,0.215288
1535209380,533.349976,533.359985,533.359985,533.349976,0.515322
1535209440,533.349976,533.359985,533.349976,533.359985,0.724164
1535209500,533.359985,533.359985,533.359985,533.359985,0.063467
1535209560,533.359985,533.900024,533.359985,533.900024,13.086663
1535209620,533.890015,534.070007,533.890015,534.070007,3.643963
1535209680,534.070007,536.419983,534.070007,535.390015,64.213913
1535209740,535.380005,536.130005,535.390015,535.539978,3.126039
1535209800,534.989990,535.390015,535.380005,535.390015,6.687658
1535209860,534.520020,535.289978,535.289978,534.539978,0.218112
1535209980,534.679993,534.679993,534.679993,534.679993,0.043751
1535210040,534.669983,534.669983,534.669983,534.669983,0.130172
1535210160,534.679993,534.710022,534.679993,534.710022,1.834980
1535210220,534.669983,534.710022,534.700012,534.679993,2.585510
1535210280,533.479980,534.669983,534.669983,534.520020,60.518425
1535210340,534.520020,534.520020,534.520020,534.520020,0.180587
1535210400,533.869995,534.520020,534.510010,534.520020,1.656948
1535210460,534.419983,534.419983,534.419983,534.419983,0.038206
