1535207400,278.359985,278.440002,278.359985,278.429993,32.329067
1535207460,278.420013,278.679993,278.429993,278.679993,21.958834
1535207520,278.679993,278.769989,278.679993,278.760010,12.542520
1535207580,278.769989,279.059998,278.769989,279.059998,185.545883
1535207640,279.049988,279.399994,279.049988,279.390015,41.827827
1535207700,279.380005,279.399994,279.390015,279.380005,38.455685
1535207760,279.380005,279.390015,279.390015,279.390015,3.464737
1535207820,279.380005,279.390015,279.390015,279.380005,17.849417
1535207880,279.390015,279.500000,279.390015,279.500000,46.613838
1535207940,279.489990,279.500000,279.500000,279.500000,10.159367
1535208000,279.500000,279.750000,279.500000,279.739990,26.055349
1535208060,279.769989,281.000000,279.769989,280.209991,695.373230
1535208120,280.209991,280.220001,280.220001,280.209991,23.540325
1535208180,279.940002,280.200012,279.950012,279.940002,15.212521
1535208240,280.130005,280.399994,280.149994,280.130005,37.128792
1535208300,280.100006,280.109985,280.109985,280.109985,1.394044
1535208360,279.649994,280.109985,280.109985,279.869995,257.523529
1535208420,279.750000,279.760010,279.760010,279.750000,7.050015
1535208480,279.649994,279.769989,279.750000,279.649994,24.228378
1535208540,279.649994,279.769989,279.660004,279.769989,29.496384
1535208600,279.769989,279.910004,279.769989,279.899994,6.975845
1535208660,279.899994,279.910004,279.910004,279.899994,7.999964
1535208720,279.769989,279.899994,279.769989,279.899994,17.082870
1535208780,279.820007,279.899994,279.880005,279.820007,17.958443
1535208840,279.820007,279.829987,279.820007,279.829987,7.514156
1535208900,279.820007,279.910004,279.820007,279.910004,5.775323
1535208960,279.839996,279.899994,279.899994,279.850006,30.048174
1535209020,279.839996,279.850006,279.850006,279.850006,3.272213
1535209080,279.850006,279.980011,279.850006,279.970001,7.536672
1535209140,279.899994,280.000000,279.970001,280.000000,14.571326
1535209200,279.820007,280.000000,280.000000,279.820007,104.962967
1535209260,279.500000,279.799988,279.799988,279.500000,62.367558
1535209320,279.500000,279.679993,279.500000,279.679993,62.047653
1535209380,279.700012,279.709991,279.700012,279.709991,42.744343
1535209440,279.700012,279.829987,279.709991,279.829987,45.850609
1535209500,279.820007,280.070007,279.820007,280.070007,21.855694
1535209560,280.059998,280.070007,280.070007,280.059998,30.813356
1535209620,280.059998,280.070007,280.070007,280.070007,2.555672
1535209680,280.059998,281.000000,280.070007,281.000000,251.924942
1535209740,280.709991,281.000000,280.989990,280.709991,20.905087
1535209800,280.709991,280.720001,280.720001,280.709991,29.564602
1535209860,280.220001,280.720001,280.709991,280.230011,46.565784
1535209920,280.200012,280.279999,280.209991,280.209991,38.866726
1535209980,280.200012,280.209991,280.200012,280.200012,2.875740
1535210040,280.200012,280.209991,280.200012,280.209991,5.707457
1535210100,280.200012,280.260010,280.209991,280.200012,2.957340
