1535207760,6711.370117,6711.390137,6711.390137,6711.379883,0.959173
1535207820,6711.370117,6711.379883,6711.370117,6711.379883,1.486404
1535207880,6711.370117,6720.000000,6711.379883,6719.990234,1.670249
1535207940,6719.990234,6725.000000,6719.990234,6722.580078,5.583213
1535208000,6722.000000,6723.089844,6722.009766,6723.080078,2.026947
1535208060,6723.089844,6735.549805,6723.089844,6734.009766,10.946045
1535208120,6734.000000,6734.009766,6734.009766,6734.009766,1.744223
1535208180,6734.000000,6734.009766,6734.009766,6734.000000,1.290280
1535208240,6734.000000,6734.009766,6734.009766,6734.000000,0.804291
1535208300,6730.000000,6734.009766,6734.009766,6730.009766,14.154942
1535208360,6730.000000,6730.009766,6730.009766,6730.009766,7.180183
1535208420,6721.750000,6730.009766,6730.000000,6721.759766,4.540876
1535208480,6721.740234,6721.759766,6721.759766,6721.740234,3.050055
1535208540,6721.750000,6722.810059,6721.750000,6722.799805,2.436935
1535208600,6722.799805,6733.970215,6722.810059,6733.970215,5.559637
1535208660,6722.799805,6732.439941,6732.439941,6722.799805,2.650969
1535208720,6722.799805,6722.810059,6722.810059,6722.810059,0.836954
1535208780,6722.799805,6724.000000,6722.810059,6724.000000,4.370565
1535208840,6723.990234,6729.919922,6723.990234,6729.319824,3.410430
1535208900,6729.319824,6729.330078,6729.330078,6729.319824,0.685852
1535208960,6724.009766,6729.330078,6729.319824,6726.439941,8.699349
1535209020,6726.439941,6726.450195,6726.439941,6726.439941,1.399689
1535209080,6726.439941,6726.450195,6726.450195,6726.450195,0.877458
1535209140,6726.439941,6726.450195,6726.450195,6726.450195,1.322978
1535209200,6720.000000,6726.450195,6726.450195,6720.000000,18.272306
1535209260,6712.330078,6720.000000,6720.000000,6715.160156,3.929806
1535209320,6714.580078,6723.100098,6715.169922,6723.089844,6.722017
1535209380,6721.069824,6726.620117,6723.100098,6722.009766,3.769326
1535209440,6724.220215,6730.000000,6724.229980,6729.990234,6.112610
1535209500,6729.990234,6733.970215,6729.990234,6733.959961,3.465754
1535209560,6730.000000,6733.959961,6733.959961,6730.009766,3.844998
1535209620,6730.000000,6735.000000,6730.000000,6735.000000,6.723455
1535209680,6734.990234,6743.000000,6735.000000,6742.990234,13.291222
1535209740,6739.000000,6743.000000,6742.990234,6739.000000,7.179971
1535209800,6739.000000,6739.009766,6739.009766,6739.009766,4.368510
1535209860,6730.000000,6739.009766,6739.009766,6730.009766,11.721501
1535209920,6730.000000,6730.009766,6730.009766,6730.000000,3.342252
1535209980,6730.000000,6730.009766,6730.000000,6730.000000,1.641340
1535210040,6730.000000,6730.009766,6730.000000,6730.009766,1.297299
1535210100,6730.000000,6730.009766,6730.009766,6730.009766,4.285864
1535210160,6730.000000,6730.180176,6730.009766,6730.180176,3.263959
1535210220,6729.000000,6730.180176,6730.169922,6729.000000,6.182854
1535210280,6725.000000,6729.009766,6729.009766,6725.009766,2.165492
1535210340,6725.000000,6729.580078,6725.009766,6728.709961,4.364419
1535210400,6725.390137,6728.750000,6728.740234,6727.009766,0.898365
1535210460,6727.000000,6727.009766,6727.000000,6727.000000,1.580921
1535210520,6725.240234,6727.009766,6727.009766,6726.839844,4.525490
1535210580,6726.140137,6726.839844,6726.839844,6726.149902,0.917927
1535210640,6726.140137,6726.149902,6726.140137,6726.140137,1.189164
1535210700,6726.140137,6739.299805,6726.149902,6732.620117,6.994712
1535210760,6730.290039,6732.620117,6732.620117,6732.029785,0.905787
1535210820,6732.020020,6732.029785,6732.020020,6732.029785,12.256985
1535210880,6732.020020,6732.029785,6732.029785,6732.029785,11.995934
1535210940,6732.020020,6732.029785,6732.020020,6732.029785,1.712592
1535211000,6732.020020,6732.270020,6732.029785,6732.270020,16.812229
